slit_position_mm	f_cup_charge
10.0	0.0011671631484749014
10.201005025125628	0.0008407946370202422
10.201005025125628	0.0008407946370202422
10.603015075376884	0.0004364751369322662
10.804020100502512	0.00038339299702112406
11.00502512562814	0.00024007537284028932
11.00502512562814	0.00024007537284028932
11.407035175879397	0.0001234436125552403
11.608040201005025	0.00012134184792140915
11.608040201005025	0.00012134184792140915
12.010050251256281	8.552127069140402e-06
12.010050251256281	8.552127069140402e-06
12.412060301507537	7.360884932728977e-06
12.412060301507537	7.360884932728977e-06
12.814070351758794	3.3941317753844374e-05
12.814070351758794	3.3941317753844374e-05
13.21608040201005	4.3473665709247305e-05
13.21608040201005	4.3473665709247305e-05
13.618090452261306	-5.393114443307434e-06
13.618090452261306	-5.393114443307434e-06
14.020100502512562	-2.3987602037827068e-05
14.22110552763819	1.9852001300914452e-07
14.22110552763819	1.9852001300914452e-07
14.623115577889447	-4.0706024914349175e-05
14.623115577889447	-4.0706024914349175e-05
15.025125628140703	1.376261630344754e-05
15.025125628140703	1.376261630344754e-05
15.025125628140703	1.376261630344754e-05
15.025125628140703	1.376261630344754e-05
15.829145728643214	4.538526082788392e-05
15.829145728643214	4.538526082788392e-05
16.231155778894472	-2.2125554522103046e-05
16.231155778894472	-2.2125554522103046e-05
16.633165829145728	4.159708800949546e-05
16.633165829145728	4.159708800949546e-05
17.035175879396984	3.842546966589493e-05
17.035175879396984	3.842546966589493e-05
17.43718592964824	-2.973021215846165e-05
17.43718592964824	-2.973021215846165e-05
17.839195979899497	-3.527680010322075e-05
17.839195979899497	-3.527680010322075e-05
18.241206030150757	3.330462914884699e-05
18.241206030150757	3.330462914884699e-05
18.643216080402013	4.515255872553099e-06
18.643216080402013	4.515255872553099e-06
19.04522613065327	5.311411278560457e-05
19.04522613065327	5.311411278560457e-05
19.447236180904525	5.311411278560457e-05
19.447236180904525	0.00015755364688268845
19.84924623115578	0.00026394715027846426
19.84924623115578	0.00026394715027846426
20.251256281407038	0.0005222905826672041
20.251256281407038	0.0005222905826672041
20.653266331658294	0.0008352043066929674
20.653266331658294	0.0008352043066929674
21.05527638190955	0.0013640802393259407
21.05527638190955	0.0013640802393259407
21.457286432160807	0.002179923915673061
21.457286432160807	0.002179923915673061
21.859296482412063	0.003331469134457564
21.859296482412063	0.003331469134457564
22.26130653266332	0.0051786755231661265
22.462311557788944	0.006363087266692912
22.462311557788944	0.006363087266692912
22.8643216080402	0.009474334443102023
22.8643216080402	0.009474334443102023
23.266331658291456	0.013873523666237002
23.266331658291456	0.013873523666237002
23.668341708542712	0.01978372421451588
23.668341708542712	0.01978372421451588
24.07035175879397	0.02758782496242829
24.07035175879397	0.02758782496242829
24.472361809045225	0.03762739458217871
24.472361809045225	0.03762739458217871
24.87437185929648	0.05030124246810205
24.87437185929648	0.05030124246810205
25.276381909547737	0.06567137064528641
25.276381909547737	0.06567137064528641
25.678391959798994	0.08401124203539172
25.678391959798994	0.08401124203539172
26.080402010050253	0.10514371592513792
26.28140703517588	0.11659492552507647
26.28140703517588	0.11659492552507647
26.683417085427138	0.14127380917838128
26.683417085427138	0.14127380917838128
27.085427135678394	0.16730642001393045
27.286432160804022	0.18063684627607338
27.286432160804022	0.18063684627607338
27.68844221105528	0.20709423788770104
27.68844221105528	0.20709423788770104
28.090452261306535	0.23220992264309465
28.291457286432163	0.2438998950970738
28.291457286432163	0.2438998950970738
28.291457286432163	0.2438998950970738
28.894472361809047	0.2735811841963274
28.894472361809047	0.2735811841963274
29.296482412060303	0.28740454787612724
29.296482412060303	0.28740454787612724
29.296482412060303	0.28740454787612724
29.899497487437188	0.29699219074554334
29.899497487437188	0.29699219074554334
30.301507537688444	0.29536101397549197
30.301507537688444	0.29536101397549197
30.7035175879397	0.2874260723798813
30.7035175879397	0.2874260723798813
31.105527638190956	0.2735641845025989
31.105527638190956	0.2735641845025989
31.507537688442216	0.2548506629555336
31.507537688442216	0.2548506629555336
31.909547738693472	0.23227987584345453
31.909547738693472	0.23227987584345453
32.311557788944725	0.2070573415166959
32.311557788944725	0.2070573415166959
32.71356783919598	0.18057478266140906
32.71356783919598	0.18057478266140906
33.11557788944724	0.1541004435032141
33.31658291457286	0.1412232265488951
33.31658291457286	0.1412232265488951
33.718592964824126	0.11664319499363097
33.91959798994975	0.10516400190494823
33.91959798994975	0.10516400190494823
34.321608040201006	0.08400733776209238
34.321608040201006	0.08400733776209238
34.72361809045226	0.06573039199207538
34.72361809045226	0.06573039199207538
35.12562814070352	0.05026046804425955
35.12562814070352	0.05026046804425955
35.527638190954775	0.03760676420913734
35.527638190954775	0.03760676420913734
35.92964824120603	0.027596625764426095
35.92964824120603	0.027596625764426095
36.33165829145729	0.019731782615292567
36.33165829145729	0.019731782615292567
36.733668341708544	0.013837367514574286
36.934673366834176	0.01154200302738526
36.934673366834176	0.01154200302738526
37.336683417085425	0.007806603708336124
37.336683417085425	0.007806603708336124
37.73869346733669	0.005180639591100534
37.73869346733669	0.005180639591100534
38.14070351758794	0.0033949460412774682
38.14070351758794	0.0033949460412774682
38.5427135678392	0.0021341224599623733
38.5427135678392	0.0021341224599623733
38.94472361809045	0.0012819320284688394
38.94472361809045	0.0012819320284688394
39.34673366834171	0.0008060618787163262
39.34673366834171	0.0008060618787163262
39.74874371859296	0.00045872518070576594
39.74874371859296	0.00045872518070576594
40.150753768844226	0.0002344331296293409
40.150753768844226	0.0002344331296293409
40.552763819095475	0.00015492972688897804
40.552763819095475	0.00015492972688897804
40.95477386934674	0.00010991775758852888
40.95477386934674	0.00010991775758852888
41.35678391959799	1.0998884872431993e-05
41.35678391959799	1.0998884872431993e-05
41.75879396984925	4.6061322560693066e-05
41.75879396984925	4.6061322560693066e-05
42.16080402010051	4.511371932650259e-05
42.16080402010051	4.511371932650259e-05
42.56281407035176	1.8425955721239274e-05
42.56281407035176	1.8425955721239274e-05
42.96482412060302	-4.2562881681600555e-05
42.96482412060302	-4.2562881681600555e-05
43.366834170854275	-4.693481496233394e-05
43.366834170854275	-4.693481496233394e-05
43.76884422110553	-3.175084936040218e-05
43.76884422110553	-3.175084936040218e-05
44.17085427135679	-2.6626360233994987e-05
44.17085427135679	-2.6626360233994987e-05
44.572864321608044	-1.8571434804380894e-05
44.572864321608044	-1.8571434804380894e-05
44.9748743718593	-2.3542280051968523e-05
44.9748743718593	-2.3542280051968523e-05
45.37688442211056	-3.410764239324105e-06
45.37688442211056	-3.410764239324105e-06
45.77889447236181	1.013941676276603e-05
45.77889447236181	1.013941676276603e-05
46.18090452261307	-2.685053133278561e-05
46.18090452261307	-2.685053133278561e-05
46.582914572864325	-1.709791283714075e-05
46.78391959798995	-3.9167717986436255e-06
46.98492462311558	-4.400991222965127e-05
46.98492462311558	-4.400991222965127e-05
47.38693467336684	2.336017225288569e-05
47.38693467336684	2.336017225288569e-05
47.788944723618094	2.04036186698898e-05
47.788944723618094	2.04036186698898e-05
48.19095477386935	4.213336370168098e-05
48.391959798994975	4.325145646325721e-05
48.59296482412061	-8.472329829809633e-06
48.59296482412061	-8.472329829809633e-06
48.59296482412061	-8.472329829809633e-06
49.19597989949749	1.1759465338058717e-05
49.19597989949749	1.1759465338058717e-05
49.19597989949749	1.1759465338058717e-05
49.19597989949749	1.1759465338058717e-05
50.0	2.437101301927175e-05
