slit_position_mm	f_cup_charge
50.0	1.774558180256466e-05
50.0	1.774558180256466e-05
-49.196787148594375	10.099970320800026
-49.196787148594375	10.099970320800026
-48.393574297188756	10.09996390187609
-47.99196787148594	10.099989996489885
-47.99196787148594	10.099989996489885
-47.18875502008032	10.100032326426922
-47.18875502008032	10.100032326426922
-46.3855421686747	10.099998044333404
-46.3855421686747	10.099998044333404
-45.58232931726908	10.100030871908505
-45.58232931726908	10.100030871908505
-44.77911646586345	10.100018423291761
-44.77911646586345	10.100018423291761
-43.975903614457835	10.100020031451026
-43.975903614457835	10.100020031451026
-43.17269076305221	10.09997490100386
-43.17269076305221	10.09997490100386
-42.369477911646584	10.100031989547649
-42.369477911646584	10.100031989547649
-41.566265060240966	10.099982113114022
-41.164658634538156	10.099973615953381
-41.164658634538156	10.099973615953381
-40.36144578313253	10.09997988021094
-40.36144578313253	10.09997988021094
-39.558232931726906	10.100014077660646
-39.558232931726906	10.100014077660646
-38.75502008032129	10.099996938013337
-38.75502008032129	10.099996938013337
-37.95180722891566	10.099950191491398
-37.95180722891566	10.099950191491398
-37.14859437751004	10.100017680645331
-37.14859437751004	10.100017680645331
-36.34538152610442	10.0999526250325
-36.34538152610442	10.0999526250325
-35.54216867469879	10.100043226024034
-35.54216867469879	10.100043226024034
-34.738955823293175	10.100024971890447
-34.738955823293175	10.100024971890447
-33.93574297188755	10.100008804399298
-33.93574297188755	10.100008804399298
-33.13253012048193	10.100027777175786
-33.13253012048193	10.100027777175786
-32.329317269076306	10.100016728218781
-32.329317269076306	10.100016728218781
-31.52610441767068	10.100047049806799
-31.52610441767068	10.100047049806799
-30.722891566265062	10.100026387705826
-30.722891566265062	10.100026387705826
-29.919678714859437	10.09995199710423
-29.919678714859437	10.09995199710423
-29.116465863453815	10.099969413366617
-29.116465863453815	10.099969413366617
-28.313253012048193	10.10002555667266
-28.313253012048193	10.10002555667266
-27.51004016064257	10.099991846014571
-27.51004016064257	10.099991846014571
-26.70682730923695	10.099954753711444
-26.70682730923695	10.099954753711444
-25.903614457831324	10.099953777120062
-25.903614457831324	10.099953777120062
-25.100401606425702	10.09998005721545
-25.100401606425702	10.09998005721545
-24.29718875502008	10.099990100532333
-24.29718875502008	10.099990100532333
-23.49397590361446	10.099966162102666
-23.49397590361446	10.099966162102666
-22.690763052208837	10.09998125427909
-22.690763052208837	10.09998125427909
-21.88755020080321	10.100012714825846
-21.88755020080321	10.100012714825846
-21.08433734939759	10.100043217070212
-21.08433734939759	10.100043217070212
-20.281124497991968	10.10003197901905
-20.281124497991968	10.10003197901905
-19.477911646586346	10.099980551718906
-19.477911646586346	10.099980551718906
-18.674698795180724	10.099978560351275
-18.27309236947791	10.099950708120751
-18.27309236947791	10.099950708120751
-17.46987951807229	10.09998091407742
-17.06827309236948	10.099976858959373
-17.06827309236948	10.099976858959373
-16.265060240963855	10.100006491354634
-16.265060240963855	10.100006491354634
-15.46184738955823	10.099992248157974
-15.46184738955823	10.099992248157974
-14.658634538152612	10.100028430867752
-14.658634538152612	10.100028430867752
-13.855421686746986	10.100037318171283
-13.453815261044177	10.099995972252765
-13.453815261044177	10.099995972252765
-12.650602409638552	10.100014527152148
-12.650602409638552	10.100014527152148
-11.847389558232933	10.099917938911219
-11.847389558232933	10.099917938911219
-11.044176706827308	10.099774112191051
-11.044176706827308	10.099774112191051
-10.24096385542169	10.099148159452254
-10.24096385542169	10.099148159452254
-9.437751004016064	10.097384637273226
-9.437751004016064	10.097384637273226
-8.634538152610439	10.092429896834155
-8.634538152610439	10.092429896834155
-7.831325301204822	10.080027489368346
-7.831325301204822	10.080027489368346
-7.028112449799195	10.050849997381684
-7.028112449799195	10.050849997381684
-6.224899598393577	9.988789229332385
-6.224899598393577	9.988789229332385
-5.421686746987952	9.867246151319037
-5.421686746987952	9.867246151319037
-4.618473895582326	9.649013068475652
-4.618473895582326	9.649013068475652
-3.815261044176708	9.289674242112703
-3.815261044176708	9.289674242112703
-3.0120481927710827	8.747500988536597
-3.0120481927710827	8.747500988536597
-2.2088353413654644	7.9968743065560615
-1.8072289156626482	7.543891740185237
-1.8072289156626482	7.543891740185237
-1.00401606425703	6.50510781523722
-1.00401606425703	6.50510781523722
-0.20080321285140457	5.347351943672156
-0.20080321285140457	5.347351943672156
-0.20080321285140457	5.347351943672156
1.00401606425703	3.594905726929107
1.405622489959839	3.055661929365078
1.405622489959839	3.055661929365078
1.405622489959839	3.055661929365078
2.6104417670682736	1.7012666431779382
3.0120481927710827	1.352597482277291
3.0120481927710827	1.352597482277291
3.815261044176708	0.8103223154319161
3.815261044176708	0.8103223154319161
4.618473895582326	0.4510405575892316
4.618473895582326	0.4510405575892316
5.421686746987952	0.23282553327779484
5.823293172690761	0.16243835330214065
5.823293172690761	0.16243835330214065
6.626506024096386	0.07460435527570465
6.626506024096386	0.07460435527570465
7.4297188755020045	0.03166254620810566
7.4297188755020045	0.03166254620810566
8.23293172690763	0.012420528062432382
8.23293172690763	0.012420528062432382
9.036144578313255	0.004461126327480802
9.036144578313255	0.004461126327480802
9.839357429718874	0.0014915285660562147
10.24096385542169	0.0008321808218055874
10.24096385542169	0.0008321808218055874
11.044176706827308	0.00020945307890984992
11.044176706827308	0.00020945307890984992
11.847389558232933	2.4374725056166718e-05
11.847389558232933	2.4374725056166718e-05
11.847389558232933	2.4374725056166718e-05
11.847389558232933	2.4374725056166718e-05
11.847389558232933	2.4374725056166718e-05
11.847389558232933	2.4374725056166718e-05
14.257028112449802	-3.7937734388001e-05
14.257028112449802	-3.7937734388001e-05
15.06024096385542	-6.038323462113222e-06
15.06024096385542	-6.038323462113222e-06
15.863453815261039	4.962527434473139e-05
16.265060240963848	2.151705244475505e-05
16.265060240963848	2.151705244475505e-05
17.06827309236948	2.115666334404351e-05
17.06827309236948	2.115666334404351e-05
17.8714859437751	-3.49525042681563e-05
17.8714859437751	-3.49525042681563e-05
18.674698795180717	1.6212008431490003e-06
18.674698795180717	1.6212008431490003e-06
19.47791164658635	0.00020146308599157907
