slit_position_mm	f_cup_charge
50.0	4.514797565388349e-05
50.0	4.514797565388349e-05
-49.49874686716792	10.099965369759458
-49.49874686716792	10.099965369759458
-48.99749373433584	10.099954325364578
-48.7468671679198	10.099986584589441
-48.7468671679198	10.099986584589441
-48.24561403508772	10.100010298490474
-48.24561403508772	10.100010298490474
-47.744360902255636	10.1000429331035
-47.744360902255636	10.1000429331035
-47.24310776942356	10.099994728914966
-47.24310776942356	10.099994728914966
-46.741854636591476	10.100020899669136
-46.741854636591476	10.100020899669136
-46.2406015037594	10.099996208212623
-46.2406015037594	10.099996208212623
-45.73934837092732	10.099989010287663
-45.73934837092732	10.099989010287663
-45.23809523809524	10.099957389932769
-45.23809523809524	10.099957389932769
-44.73684210526316	10.100014731228077
-44.73684210526316	10.100014731228077
-44.235588972431074	10.099993216733761
-44.235588972431074	10.099993216733761
-43.734335839599	10.099955159484463
-43.734335839599	10.099955159484463
-43.233082706766915	10.100013146594641
-43.233082706766915	10.100013146594641
-42.73182957393484	10.09996325435212
-42.73182957393484	10.09996325435212
-42.73182957393484	10.09996325435212
-41.97994987468672	10.09999892084953
-41.97994987468672	10.09999892084953
-41.478696741854634	10.099982407550003
-41.228070175438596	10.099970880305168
-40.97744360902256	10.099988102270101
-40.97744360902256	10.099988102270101
-40.476190476190474	10.10001190482907
-40.476190476190474	10.10001190482907
-39.9749373433584	10.100001587738953
-39.9749373433584	10.100001587738953
-39.473684210526315	10.099960509830545
-39.473684210526315	10.099960509830545
-38.97243107769424	10.099965020464094
-38.97243107769424	10.099965020464094
-38.471177944862156	10.099967231699415
-38.471177944862156	10.099967231699415
-37.96992481203007	10.10000830928627
-37.719298245614034	10.099967290479926
-37.719298245614034	10.099967290479926
-37.21804511278196	10.100000819412944
-37.21804511278196	10.100000819412944
-36.716791979949875	10.099995899380243
-36.716791979949875	10.099995899380243
-36.2155388471178	10.100040164390451
-36.2155388471178	10.100040164390451
-35.714285714285715	10.099987202180138
-35.714285714285715	10.099987202180138
-35.21303258145363	10.09995592152533
-35.21303258145363	10.09995592152533
-34.711779448621556	10.100005101391641
-34.711779448621556	10.100005101391641
-34.21052631578947	10.100011494232891
-34.21052631578947	10.100011494232891
-33.70927318295739	10.099970299467762
-33.70927318295739	10.099970299467762
-33.20802005012531	10.100049774899944
-33.20802005012531	10.100049774899944
-32.70676691729324	10.099954515468559
-32.70676691729324	10.099954515468559
-32.205513784461154	10.099975113362191
-32.205513784461154	10.099975113362191
-31.704260651629074	10.10000444537985
-31.704260651629074	10.10000444537985
-31.203007518796994	10.099967420226644
-31.203007518796994	10.099967420226644
-30.701754385964914	10.100029064578948
-30.701754385964914	10.100029064578948
-30.701754385964914	10.100029064578948
-29.949874686716793	10.099961207937708
-29.949874686716793	10.099961207937708
-29.448621553884713	10.100001845759207
-29.448621553884713	10.100001845759207
-28.947368421052634	10.10001372264174
-28.947368421052634	10.10001372264174
-28.446115288220554	10.099976952148587
-28.446115288220554	10.099976952148587
-27.94486215538847	10.099950065890187
-27.94486215538847	10.099950065890187
-27.44360902255639	10.100001701597973
-27.44360902255639	10.100001701597973
-26.94235588972431	10.099974759386578
-26.94235588972431	10.099974759386578
-26.44110275689223	10.100023702213134
-26.44110275689223	10.100023702213134
-25.93984962406015	10.100044909375503
-25.93984962406015	10.100044909375503
-25.438596491228072	10.10000114023203
-25.438596491228072	10.10000114023203
-24.937343358395992	10.099959616817667
-24.937343358395992	10.099959616817667
-24.436090225563913	10.100008382773142
-24.436090225563913	10.100008382773142
-23.934837092731833	10.100041492479289
-23.934837092731833	10.100041492479289
-23.43358395989975	10.100041322323936
-23.43358395989975	10.100041322323936
-22.93233082706767	10.099985277234056
-22.93233082706767	10.099985277234056
-22.43107769423559	10.099991554516924
-22.43107769423559	10.099991554516924
-21.92982456140351	10.099973162709286
-21.92982456140351	10.099973162709286
-21.42857142857143	10.099983777984102
-21.42857142857143	10.099983777984102
-20.92731829573935	10.100047313486794
-20.92731829573935	10.100047313486794
-20.42606516290727	10.099993531494066
-20.42606516290727	10.099993531494066
-19.924812030075188	10.100045837781982
-19.924812030075188	10.100045837781982
-19.423558897243108	10.099955194953454
-19.423558897243108	10.099955194953454
-18.92230576441103	10.100049838960429
-18.92230576441103	10.100049838960429
-18.42105263157895	10.100035782837846
-18.42105263157895	10.100035782837846
-17.91979949874687	10.100023851531125
-17.91979949874687	10.100023851531125
-17.418546365914786	10.100037805003668
-17.418546365914786	10.100037805003668
-16.91729323308271	10.100046570105373
-16.91729323308271	10.100046570105373
-16.91729323308271	10.100046570105373
-16.165413533834588	10.100010023708087
-16.165413533834588	10.100010023708087
-15.664160401002505	10.100037674211485
-15.664160401002505	10.100037674211485
-15.162907268170429	10.09998951680559
-15.162907268170429	10.09998951680559
-14.661654135338345	10.100013344229975
-14.661654135338345	10.100013344229975
-14.16040100250627	10.099969980925989
-14.16040100250627	10.099969980925989
-14.16040100250627	10.099969980925989
-13.408521303258148	10.100030184761513
-13.408521303258148	10.100030184761513
-12.907268170426065	10.100012425000893
-12.907268170426065	10.100012425000893
-12.406015037593988	10.100023474333122
-12.406015037593988	10.100023474333122
-11.904761904761905	10.09996764506081
-11.904761904761905	10.09996764506081
-11.403508771929829	10.099873537887587
-11.403508771929829	10.099873537887587
-10.902255639097746	10.099682033189533
-10.651629072681708	10.099542887822096
-10.651629072681708	10.099542887822096
-10.150375939849624	10.099017072555952
-10.150375939849624	10.099017072555952
-9.649122807017548	10.098067962525722
-9.398496240601503	10.09721636034662
-9.398496240601503	10.09721636034662
-9.398496240601503	10.09721636034662
-9.398496240601503	10.09721636034662
-9.398496240601503	10.09721636034662
-9.398496240601503	10.09721636034662
-7.894736842105267	10.081462406975062
-7.894736842105267	10.081462406975062
-7.393483709273184	10.067010369121006
-7.393483709273184	10.067010369121006
-6.892230576441108	10.043326036889285
-6.892230576441108	10.043326036889285
-6.3909774436090245	10.005445031246797
-6.3909774436090245	10.005445031246797
-5.889724310776941	9.947152990786286
-5.889724310776941	9.947152990786286
-5.388471177944865	9.860394206594325
-5.388471177944865	9.860394206594325
-4.887218045112782	9.735416926065353
-4.887218045112782	9.735416926065353
-4.385964912280706	9.561482727138594
-4.385964912280706	9.561482727138594
-3.8847117794486223	9.327463594198305
-3.8847117794486223	9.327463594198305
-3.383458646616546	9.02317384917009
-3.383458646616546	9.02317384917009
-2.882205513784463	8.640471786865158
-2.882205513784463	8.640471786865158
-2.3809523809523867	8.17556648056175
-2.3809523809523867	8.17556648056175
-1.8796992481203034	7.629250418604204
-1.8796992481203034	7.629250418604204
-1.3784461152882201	7.009018516547939
-1.3784461152882201	7.009018516547939
-0.877192982456144	6.3280848533058025
-0.877192982456144	6.3280848533058025
-0.3759398496240607	5.605509190166547
-0.3759398496240607	5.605509190166547
0.1253132832080155	4.864280603332434
0.1253132832080155	4.864280603332434
0.6265664160400988	4.1293583507776885
0.6265664160400988	4.1293583507776885
1.127819548872175	3.4249404323781856
1.127819548872175	3.4249404323781856
1.6290726817042582	2.7722621153838904
1.6290726817042582	2.7722621153838904
2.1303258145363344	2.1876927797511376
2.1303258145363344	2.1876927797511376
2.6315789473684177	1.6816005828505745
2.6315789473684177	1.6816005828505745
3.132832080200501	1.2580115560398815
3.132832080200501	1.2580115560398815
3.634085213032577	0.9153770310609161
3.634085213032577	0.9153770310609161
4.13533834586466	0.6473572437501721
4.13533834586466	0.6473572437501721
4.636591478696737	0.44469394160545406
4.636591478696737	0.44469394160545406
5.13784461152882	0.2966757956820263
5.13784461152882	0.2966757956820263
5.639097744360896	0.19208571154208437
5.639097744360896	0.19208571154208437
6.140350877192979	0.12063076459340226
6.140350877192979	0.12063076459340226
6.641604010025063	0.07344793727275731
6.892230576441101	0.05675004335131575
6.892230576441101	0.05675004335131575
7.393483709273177	0.033005706421160505
7.393483709273177	0.033005706421160505
7.89473684210526	0.018578938376128805
7.89473684210526	0.018578938376128805
8.395989974937343	0.010183922968628441
8.646616541353382	0.007426097052213599
8.646616541353382	0.007426097052213599
9.147869674185458	0.0038594949856278634
9.147869674185458	0.0038594949856278634
9.147869674185458	0.0038594949856278634
9.899749373433579	0.0013706046045974928
9.899749373433579	0.0013706046045974928
10.401002506265662	0.000674774122173869
10.401002506265662	0.000674774122173869
10.902255639097739	0.00031422547116279526
11.152882205513784	0.00020142357997889667
11.152882205513784	0.00020142357997889667
11.65413533834586	4.3376730463819104e-05
11.65413533834586	4.3376730463819104e-05
12.155388471177943	-6.668452492078567e-06
12.155388471177943	-6.668452492078567e-06
12.65664160401002	2.1870580040078566e-05
12.907268170426065	-1.3526979457352003e-05
12.907268170426065	-1.3526979457352003e-05
13.40852130325814	-1.0721081712373209e-05
13.40852130325814	-1.0721081712373209e-05
13.909774436090224	1.6891223825965244e-05
13.909774436090224	1.6891223825965244e-05
14.411027568922307	-3.806951593475492e-05
14.661654135338338	3.83019021370433e-05
14.661654135338338	3.83019021370433e-05
15.162907268170429	-3.1014127382874124e-05
15.162907268170429	-3.1014127382874124e-05
15.664160401002505	1.3791776714315207e-05
15.664160401002505	1.3791776714315207e-05
16.16541353383458	2.121100723534245e-05
16.16541353383458	2.121100723534245e-05
16.666666666666657	2.5879039162199895e-05
16.917293233082702	4.523392089535031e-05
16.917293233082702	4.523392089535031e-05
17.41854636591478	4.974492285262012e-05
17.41854636591478	4.974492285262012e-05
17.91979949874687	1.9772386985605205e-05
17.91979949874687	1.9772386985605205e-05
18.421052631578945	9.768528089378747e-06
18.421052631578945	9.768528089378747e-06
18.92230576441102	5.312873765667371e-05
18.92230576441102	5.312873765667371e-05
19.423558897243097	0.00011538313643548052
19.423558897243097	0.00011538313643548052
19.924812030075188	0.0003308718667561897
19.924812030075188	0.0003308718667561897
20.426065162907264	0.0005645801852156964
20.426065162907264	0.0005645801852156964
20.92731829573934	0.001122989553359019
20.92731829573934	0.001122989553359019
21.42857142857143	0.0021098225776566932
21.42857142857143	0.0021098225776566932
21.929824561403507	0.003605668789252715
21.929824561403507	0.003605668789252715
22.431077694235583	0.006215358440612282
22.431077694235583	0.006215358440612282
22.93233082706766	0.010100818591937153
23.182957393483704	0.012806098886536221
23.182957393483704	0.012806098886536221
23.68421052631578	0.019981960943218455
23.934837092731826	0.024727358961441303
23.934837092731826	0.024727358961441303
24.436090225563902	0.036666190510863214
24.436090225563902	0.036666190510863214
24.436090225563902	0.036666190510863214
25.187969924812023	0.06202598455974209
25.187969924812023	0.06202598455974209
25.6892230576441	0.08454246075033066
25.6892230576441	0.08454246075033066
26.19047619047619	0.11131429626074738
26.44110275689222	0.1261719455049788
26.691729323308266	0.1417156811115863
26.94235588972431	0.15787407952348048
27.192982456140342	0.17440846649882738
27.443609022556387	0.19098311753169356
27.694235588972433	0.20744805518321996
27.944862155388464	0.22333409622770617
27.944862155388464	0.22333409622770617
28.446115288220554	0.25237376007254
28.696741854636585	0.26497585057516365
28.696741854636585	0.26497585057516365
29.19799498746866	0.2845470127851687
29.448621553884706	0.29113560977022057
29.448621553884706	0.29113560977022057
29.949874686716782	0.2971452002916732
29.949874686716782	0.2971452002916732
30.451127819548873	0.2931163292068935
30.451127819548873	0.2931163292068935
30.95238095238095	0.2794933887358775
30.95238095238095	0.2794933887358775
31.453634085213025	0.25758294686343886
31.453634085213025	0.25758294686343886
31.954887218045105	0.22946545244656522
31.954887218045105	0.22946545244656522
31.954887218045105	0.22946545244656522
32.70676691729322	0.18107933126337192
32.70676691729322	0.18107933126337192
33.20802005012531	0.14819720190497834
33.458646616541344	0.13232068110602793
33.458646616541344	0.13232068110602793
33.959899749373434	0.10293475031615765
33.959899749373434	0.10293475031615765
34.46115288220551	0.0773768673360945
34.46115288220551	0.0773768673360945
34.96240601503759	0.05621448806709643
34.96240601503759	0.05621448806709643
35.46365914786966	0.03944945833529948
35.46365914786966	0.03944945833529948
35.96491228070175	0.026756105127523515
36.215538847117784	0.021749446095318644
36.215538847117784	0.021749446095318644
36.716791979949875	0.014066021300149908
36.716791979949875	0.014066021300149908
37.21804511278195	0.008722978521961815
37.21804511278195	0.008722978521961815
37.71929824561403	0.005326372271482187
37.71929824561403	0.005326372271482187
